egid,gkat,gklas,status,street,zip,city,description,building_type,coordinate_lat,coordinate_lon,area,volume,url
502292791,1060,1252,Existing,Rippertschwandstrasse 14.2,6206,Neuenkirch,,NON_RESIDENTIAL,2659612.894,1216537.793,26,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292791_0&time=None&lang=de&topic=ech
199581,1020,1121,Existing,Eschenstrasse 12,6023,Rothenburg,,RESIDENTIAL,2662296.554,1216311.181,140,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199581_0&time=None&lang=de&topic=ech
2055707,1020,1110,Existing,Fläckehof 52,6023,Rothenburg,,RESIDENTIAL,2662795.623,1216079.042,68,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055707_0&time=None&lang=de&topic=ech
223837,1020,1121,Existing,Neuhus 4,6206,Neuenkirch,,RESIDENTIAL,2658969.643,1217240.759,113,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223837_0&time=None&lang=de&topic=ech
223645,1020,1121,Existing,Sonnhalde 21,6206,Neuenkirch,,RESIDENTIAL,2659049.039,1216593.299,120,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223645_0&time=None&lang=de&topic=ech
191869584,1060,1242,Existing,Kuchischür 1.3,6206,Neuenkirch,Garagengebäude,NON_RESIDENTIAL,2657801.0,1217657.0,,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191869584_0&time=None&lang=de&topic=ech
223383,1020,1121,Existing,Oberdorf 3,6206,Neuenkirch,,RESIDENTIAL,2657975.508,1216741.083,158,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223383_0&time=None&lang=de&topic=ech
3035716,1020,1122,Existing,Pfrundmatte 6,6206,Neuenkirch,,RESIDENTIAL,2658059.211,1216935.343,280,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3035716_0&time=None&lang=de&topic=ech
194991,1020,1110,Existing,Waldeggstrasse 20,6020,Emmen,,RESIDENTIAL,2663411.529,1215216.85,98,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=194991_0&time=None&lang=de&topic=ech
2067487,1020,1110,Existing,Sonnmattstrasse 24,6206,Neuenkirch,,RESIDENTIAL,2659351.376,1216579.12,147,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2067487_0&time=None&lang=de&topic=ech
195234,1020,1110,Existing,Schürstrasse 22,6020,Emmen,,RESIDENTIAL,2663215.347,1215514.865,68,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195234_0&time=None&lang=de&topic=ech
191580171,1060,1220,Existing,Buzibachstrasse 43,6023,Rothenburg,Büro und Lagerhalle,NON_RESIDENTIAL,2662009.0,1215790.0,300,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191580171_0&time=None&lang=de&topic=ech
223797,1020,1110,Existing,Willistatt 13,6206,Neuenkirch,,RESIDENTIAL,2655986.782,1217660.018,203,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223797_0&time=None&lang=de&topic=ech
200037,1020,1110,Existing,Im Hang 3,6023,Rothenburg,,RESIDENTIAL,2663554.978,1216575.639,122,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200037_0&time=None&lang=de&topic=ech
191645255,1060,1263,Existing,Waldeggstrasse 46,6020,Emmen,Schulhaus,NON_RESIDENTIAL,2663513.97,1215286.008,946,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191645255_0&time=None&lang=de&topic=ech
502293111,1060,1274,Existing,Bernhof 4.1,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2659134.514,1215234.142,14,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293111_0&time=None&lang=de&topic=ech
190056006,1020,1122,Existing,Krauerhusstrasse 6a,6206,Neuenkirch,,RESIDENTIAL,2657792.778,1217247.21,212,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190056006_0&time=None&lang=de&topic=ech
502292921,1060,1242,Existing,Lohnmoos 4.2,6206,Neuenkirch,Auto-Einstellhalle,NON_RESIDENTIAL,2658533.592,1215237.616,166,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292921_0&time=None&lang=de&topic=ech
2055853,1060,,Existing,Station-Ost 9,6023,Rothenburg,,NON_RESIDENTIAL,2661925.461,1215367.021,1302,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055853_0&time=None&lang=de&topic=ech
191819037,1020,1122,Existing,Sonnenhof 3,6206,Neuenkirch,,RESIDENTIAL,2657977.543,1216855.373,236,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191819037_0&time=None&lang=de&topic=ech
195174,1020,1122,Existing,Rothenburgstrasse 90,6020,Emmen,,RESIDENTIAL,2663444.569,1216053.95,165,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195174_0&time=None&lang=de&topic=ech
199990,1020,1110,Existing,Felsenegg 6,6023,Rothenburg,,RESIDENTIAL,2663580.93,1216666.55,95,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199990_0&time=None&lang=de&topic=ech
195929,1020,1110,Existing,Holzhof 1,6206,Emmen,Bauernhaus,RESIDENTIAL,2660171.668,1215256.006,191,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195929_0&time=None&lang=de&topic=ech
3084421,1040,,Existing,Auf Nällen 1a,6206,Neuenkirch,nord,RESIDENTIAL,2657964.969,1216460.99,51,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3084421_0&time=None&lang=de&topic=ech
191905411,1020,1121,In construction,Gimmermee 12a,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662301.288,1216586.521,133,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191905411_0&time=None&lang=de&topic=ech
223568,1020,1122,Existing,Feldmatt 4,6206,Neuenkirch,,RESIDENTIAL,2657670.151,1217384.138,212,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223568_0&time=None&lang=de&topic=ech
191544152,1020,1110,Existing,Grünaurain 5,6206,Neuenkirch,,RESIDENTIAL,2657695.416,1217058.688,95,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191544152_0&time=None&lang=de&topic=ech
191960543,1020,1110,Project,Weiherstrasse 18c,6020,Emmen,Doppeleinfamilienhaus,RESIDENTIAL,2662679.0,1215153.0,153,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191960543_0&time=None&lang=de&topic=ech
191112572,1020,1110,Existing,Rippertschwandweg 2,6206,Neuenkirch,,RESIDENTIAL,2659363.086,1216604.164,136,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191112572_0&time=None&lang=de&topic=ech
191951708,1020,1110,Existing,Gimmermee 11,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662272.786,1216551.208,110,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191951708_0&time=None&lang=de&topic=ech
502292930,1060,1274,Existing,Lippenrüti 6.1,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2657412.823,1217612.533,5,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292930_0&time=None&lang=de&topic=ech
502292630,1060,1252,Existing,Werligen 8.6,6206,Neuenkirch,Futtersilo,NON_RESIDENTIAL,2657658.979,1216498.046,9,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292630_0&time=None&lang=de&topic=ech
223451,1020,1110,Existing,Eggstrasse 2,6206,Neuenkirch,,RESIDENTIAL,2657513.202,1216879.217,127,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223451_0&time=None&lang=de&topic=ech
223433,1020,1110,Existing,Eggstrasse 3,6206,Neuenkirch,,RESIDENTIAL,2657480.829,1216830.37,101,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223433_0&time=None&lang=de&topic=ech
502292881,1060,1278,Existing,Mittlerhomel 1.6,6206,Neuenkirch,Wagenschuppen,AGRICULTURAL,2655974.916,1217089.928,64,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292881_0&time=None&lang=de&topic=ech
191800187,1020,1110,Existing,Bertiswilhöhe 22a,6023,Rothenburg,Wohnhaus,RESIDENTIAL,2662649.152,1217179.986,112,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191800187_0&time=None&lang=de&topic=ech
2385643,1020,1110,Existing,Voglisberg 8,6206,Neuenkirch,,RESIDENTIAL,2656716.379,1217697.081,269,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2385643_0&time=None&lang=de&topic=ech
502293083,1060,1274,Existing,Eggstrasse 4.1,6206,Neuenkirch,Gartenhaus,NON_RESIDENTIAL,2657491.959,1216897.973,11,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293083_0&time=None&lang=de&topic=ech
3082708,1040,,Existing,Buzibachstrasse 43,6023,Rothenburg,,RESIDENTIAL,2661995.168,1215808.723,500,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082708_0&time=None&lang=de&topic=ech
223609,1020,1110,Existing,Rösslimatt 15,6206,Neuenkirch,,RESIDENTIAL,2657506.198,1217480.237,74,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223609_0&time=None&lang=de&topic=ech
2384606,1020,1122,Existing,Franz-Zelgerstrasse 7,6023,Rothenburg,,RESIDENTIAL,2663151.445,1216269.34,300,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2384606_0&time=None&lang=de&topic=ech
190008962,1020,1110,Existing,Sonnmattstrasse 9b,6206,Neuenkirch,,RESIDENTIAL,2659382.753,1216437.871,68,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190008962_0&time=None&lang=de&topic=ech
223424,1020,1121,Existing,Willistattstrasse 3,6206,Neuenkirch,,RESIDENTIAL,2657796.046,1216722.75,217,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223424_0&time=None&lang=de&topic=ech
502293084,1060,1278,Existing,Eggstrasse 30.8,6206,Neuenkirch,,AGRICULTURAL,2657381.383,1217235.05,465,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293084_0&time=None&lang=de&topic=ech
199943,1020,1110,Existing,Feldheim 12a,6023,Rothenburg,,RESIDENTIAL,2663194.641,1216743.336,75,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199943_0&time=None&lang=de&topic=ech
195112,1020,1110,Existing,Kapfmatte 3,6020,Emmen,,RESIDENTIAL,2663511.878,1215814.057,107,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195112_0&time=None&lang=de&topic=ech
225917,1030,1121,Existing,Tüfe ,6017,Ruswil,,RESIDENTIAL,2655104.46,1215995.946,200,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=225917_0&time=None&lang=de&topic=ech
223469,1020,1122,Existing,Eggboden 6,6206,Neuenkirch,,RESIDENTIAL,2657541.024,1217012.347,134,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223469_0&time=None&lang=de&topic=ech
191977241,1020,1110,Project,Gimmermee 16,6023,Rothenburg,Einfamilienhaus,RESIDENTIAL,2662238.935,1216603.47,140,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191977241_0&time=None&lang=de&topic=ech
199648,1020,1110,Existing,Hermolingenmatte 20,6023,Rothenburg,,RESIDENTIAL,2662614.267,1216349.685,129,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199648_0&time=None&lang=de&topic=ech
195269,1020,1122,Existing,Ober-Riffig 3,6020,Emmen,,RESIDENTIAL,2662603.035,1215027.946,318,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195269_0&time=None&lang=de&topic=ech
199664,1040,,Existing,Fläckematte 1,6023,Rothenburg,,RESIDENTIAL,2662894.073,1216161.801,1704,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199664_0&time=None&lang=de&topic=ech
195215,1030,1122,Existing,Mühlematt 9,6020,Emmen,,RESIDENTIAL,2663263.502,1215742.426,220,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195215_0&time=None&lang=de&topic=ech
223678,1020,1122,Existing,Sonnmattgrund 1,6206,Neuenkirch,,RESIDENTIAL,2659415.14,1216371.585,523,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223678_0&time=None&lang=de&topic=ech
191895414,1040,1220,In construction,Sonnmatthof 3,6023,Rothenburg,Gewerbegebäude,RESIDENTIAL,2661015.824,1215842.97,1048,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191895414_0&time=None&lang=de&topic=ech
2384572,1020,1121,Existing,Böltschi 5,6023,Rothenburg,,RESIDENTIAL,2661833.521,1217420.386,579,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2384572_0&time=None&lang=de&topic=ech
191972525,1020,1121,Project,Amsig 2,6206,Neuenkirch,,RESIDENTIAL,2656653.5,1215992.375,140,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191972525_0&time=None&lang=de&topic=ech
2055756,1020,1110,Existing,Eschenmatte 2,6023,Rothenburg,,RESIDENTIAL,2662276.863,1216231.269,79,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055756_0&time=None&lang=de&topic=ech
199600,1020,1110,Existing,Eichenstrasse 4a,6023,Rothenburg,,RESIDENTIAL,2662458.992,1216382.792,82,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199600_0&time=None&lang=de&topic=ech
195919,1030,1122,Existing,Schür 3,6020,Emmen,Wohnhaus mit Nebennutzung,RESIDENTIAL,2663025.098,1215670.999,107,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195919_0&time=None&lang=de&topic=ech
3035742,1020,1122,Existing,Krauerhusstrasse 14a,6206,Neuenkirch,,RESIDENTIAL,2657717.083,1217220.733,207,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3035742_0&time=None&lang=de&topic=ech
199967,1020,1121,Existing,Pilatusring 23,6023,Rothenburg,,RESIDENTIAL,2663440.48,1216745.549,118,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199967_0&time=None&lang=de&topic=ech
223608,1020,1110,Existing,Rösslimatt 13,6206,Neuenkirch,,RESIDENTIAL,2657512.898,1217479.969,73,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223608_0&time=None&lang=de&topic=ech
190060186,1020,1122,Existing,Grabenweg 1,6023,Rothenburg,,RESIDENTIAL,2663182.653,1216109.23,1370,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190060186_0&time=None&lang=de&topic=ech
160013956,1020,1122,Existing,Ober-Kapf 1,6020,Emmen,,RESIDENTIAL,2663440.504,1215653.19,343,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160013956_0&time=None&lang=de&topic=ech
195934,1020,1110,Existing,Lohrenhöhe 21,6020,Emmen,,RESIDENTIAL,2661227.063,1215125.519,68,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=195934_0&time=None&lang=de&topic=ech
223518,1040,,Existing,Luzernstrasse 9a,6206,Neuenkirch,,RESIDENTIAL,2658180.03,1216740.991,245,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223518_0&time=None&lang=de&topic=ech
3082742,1020,1110,Existing,Felsenegg 62,6023,Rothenburg,,RESIDENTIAL,2663542.873,1216782.299,55,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3082742_0&time=None&lang=de&topic=ech
223776,1040,,Existing,Windblosen 1,6206,Neuenkirch,Käserei,RESIDENTIAL,2655944.68,1215828.64,246,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223776_0&time=None&lang=de&topic=ech
502293093,1060,1274,Existing,Eggstrasse 25.1,6206,Neuenkirch,,NON_RESIDENTIAL,2657385.497,1217013.106,5,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502293093_0&time=None&lang=de&topic=ech
502292758,1060,1274,Existing,Schönegghalde 8.1,6206,Neuenkirch,Sitzplatzüberdachung,NON_RESIDENTIAL,2657670.798,1216724.906,16,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292758_0&time=None&lang=de&topic=ech
223796,1060,1271,Existing,Willistatt 9.1,6206,Neuenkirch,,AGRICULTURAL,2655825.967,1217519.824,760,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223796_0&time=None&lang=de&topic=ech
160003195,1020,1121,Existing,Tulpenstrasse 4,6023,Rothenburg,,RESIDENTIAL,2663051.926,1217265.458,212,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160003195_0&time=None&lang=de&topic=ech
190347349,1020,1110,Existing,Tannhof 42,6020,Emmen,,RESIDENTIAL,2662527.017,1215302.942,64,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190347349_0&time=None&lang=de&topic=ech
502292745,1060,1274,Existing,Sonneland 9.1,6206,Neuenkirch,Unterstand,NON_RESIDENTIAL,2657565.333,1216916.15,19,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292745_0&time=None&lang=de&topic=ech
199593,1020,1110,Existing,Eschenstrasse 29,6023,Rothenburg,,RESIDENTIAL,2662368.694,1216326.459,130,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199593_0&time=None&lang=de&topic=ech
200055,1020,1110,Existing,Lindenfels 19a,6023,Rothenburg,,RESIDENTIAL,2663696.056,1216758.238,80,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200055_0&time=None&lang=de&topic=ech
2055695,1020,1110,Existing,Fläckehof 76,6023,Rothenburg,,RESIDENTIAL,2662891.961,1216058.268,69,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055695_0&time=None&lang=de&topic=ech
190197415,1020,1122,Existing,Sonnelandweg 2,6206,Neuenkirch,,RESIDENTIAL,2657660.17,1216902.575,453,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190197415_0&time=None&lang=de&topic=ech
502292884,1060,1278,Existing,Mittlerhomel 1.3,6206,Neuenkirch,Ökonomiegebäude mit Heizung,AGRICULTURAL,2656016.045,1217036.658,158,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292884_0&time=None&lang=de&topic=ech
191580853,1060,1252,Existing,Unterwahligen 2.1,6023,Rothenburg,Unterstand,NON_RESIDENTIAL,2661730.08,1216125.529,39,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191580853_0&time=None&lang=de&topic=ech
502292934,1060,1251,Existing,Lippenrüti 4b.2,6206,Neuenkirch,Schreinerei mit Auto-Einstellhalle,NON_RESIDENTIAL,2657417.799,1217665.696,412,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292934_0&time=None&lang=de&topic=ech
190005660,1020,1110,Existing,Sagiweg 9,6206,Neuenkirch,,RESIDENTIAL,2658294.591,1216542.376,103,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190005660_0&time=None&lang=de&topic=ech
502292979,1060,1274,Existing,Kenelmattstrasse 4.1,6206,Neuenkirch,1278Velounterstand,NON_RESIDENTIAL,2658398.235,1216576.879,14,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=502292979_0&time=None&lang=de&topic=ech
223663,1020,1110,Existing,Sonnmattstrand 6,6206,Neuenkirch,,RESIDENTIAL,2659279.891,1216475.194,103,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223663_0&time=None&lang=de&topic=ech
190010056,1020,1122,Existing,Sagiweg 1,6206,Neuenkirch,,RESIDENTIAL,2658326.083,1216498.787,140,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190010056_0&time=None&lang=de&topic=ech
200381,1020,1121,Existing,Hinter-Riedhof 2,6023,Rothenburg,,RESIDENTIAL,2661417.823,1217796.192,230,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200381_0&time=None&lang=de&topic=ech
191701977,1060,1242,Existing,Bertiswilstrasse 7.1,6023,Rothenburg,Garage,NON_RESIDENTIAL,2663271.431,1216370.755,20,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191701977_0&time=None&lang=de&topic=ech
3035758,1020,1110,Existing,Sonneland 15,6206,Neuenkirch,,RESIDENTIAL,2657578.359,1216996.572,110,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=3035758_0&time=None&lang=de&topic=ech
2050755,1020,1122,Existing,Waldeggstrasse 2,6020,Emmen,,RESIDENTIAL,2663352.754,1215196.688,178,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2050755_0&time=None&lang=de&topic=ech
190663469,1020,1110,Existing,Rosshalde 4a,6023,Rothenburg,Einfamilienhaus mit Garage/Carport,RESIDENTIAL,2662790.756,1217156.387,98,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190663469_0&time=None&lang=de&topic=ech
2384586,1020,1122,Existing,Friedauweg 11,6023,Rothenburg,,RESIDENTIAL,2663361.09,1216328.708,320,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2384586_0&time=None&lang=de&topic=ech
199850,1020,1110,Existing,Höchweid 14,6023,Rothenburg,,RESIDENTIAL,2662843.183,1217343.353,128,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199850_0&time=None&lang=de&topic=ech
2055804,1020,1121,Existing,Huobenfangstrasse 26,6023,Rothenburg,,RESIDENTIAL,2662733.635,1216268.874,189,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2055804_0&time=None&lang=de&topic=ech
223682,1020,1110,Existing,Sonnmattstrasse 8,6206,Neuenkirch,,RESIDENTIAL,2659464.102,1216363.74,164,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223682_0&time=None&lang=de&topic=ech
190032687,1020,1122,Existing,Krauerhusstrasse 10a,6206,Neuenkirch,,RESIDENTIAL,2657755.082,1217233.936,202,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190032687_0&time=None&lang=de&topic=ech
191723556,1060,1242,Existing,Bertiswilstrasse 5.1,6023,Rothenburg,Autounterstand,NON_RESIDENTIAL,2663259.19,1216346.55,50,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=191723556_0&time=None&lang=de&topic=ech
160003192,1020,1110,Existing,Felsenegg 18a,6023,Rothenburg,,RESIDENTIAL,2663601.447,1216712.257,65,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=160003192_0&time=None&lang=de&topic=ech
223367,1020,1121,Existing,Haldenweid 4,6206,Neuenkirch,,RESIDENTIAL,2657837.499,1216650.394,141,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=223367_0&time=None&lang=de&topic=ech
2384225,1020,1110,Existing,Ober-Kapf 6,6020,Emmen,,RESIDENTIAL,2663368.232,1215566.797,65,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=2384225_0&time=None&lang=de&topic=ech
200011,1020,1121,Existing,Titlisstrasse 5,6023,Rothenburg,,RESIDENTIAL,2663630.916,1216681.769,139,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=200011_0&time=None&lang=de&topic=ech
199938,1020,1110,Existing,Feldheim 6,6023,Rothenburg,,RESIDENTIAL,2663141.681,1216768.924,123,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199938_0&time=None&lang=de&topic=ech
199964,1030,1110,Existing,Pilatusring 29,6023,Rothenburg,,RESIDENTIAL,2663457.577,1216679.056,159,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199964_0&time=None&lang=de&topic=ech
190242974,1020,1110,Existing,Neugüetliweg 12,6023,Rothenburg,,RESIDENTIAL,2663010.827,1217069.59,76,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=190242974_0&time=None&lang=de&topic=ech
199836,1020,1110,Existing,Höchweid 3,6023,Rothenburg,,RESIDENTIAL,2662954.663,1217298.646,115,,https://map.geo.admin.ch/?ch.bfs.gebaeude_wohnungs_register=199836_0&time=None&lang=de&topic=ech
